ID;Objeto;Decisão;Instância;Data Citação;Data Decisão;Status;Justiça;UF;Tribunal;Num. Litisconsortes
ERJ.007.653;Objeto 1;Favorável;3;14/05/2014;;Ativo;Est;RJ;20 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.654;Objeto 8;Favorável;1;14/05/2014;;Ativo;Est;RJ;20 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.654;Objeto 4;Favorável;1;14/05/2014;;Ativo;Est;RJ;20 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.655;Objeto 25;Favorável;1;14/05/2014;;Ativo;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.658;Objeto 11;Favorável;1;16/05/2014;;Encerrado;Est;RJ;32 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.658;Objeto 12;Favorável;1;16/05/2014;;Encerrado;Est;RJ;32 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.658;Objeto 11;Favorável;2;16/05/2014;;Encerrado;Est;RJ;32 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.658;Objeto 12;Favorável;2;16/05/2014;;Encerrado;Est;RJ;32 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.658;Objeto 11;Favorável;3;16/05/2014;;Encerrado;Est;RJ;32 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.658;Objeto 12;Favorável;3;16/05/2014;;Encerrado;Est;RJ;32 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.659;Objeto 25;Favorável;1;19/05/2014;;Ativo;Est;RJ;2 VARA CÍVEL DE CAMPOS;0
ERJ.007.662;Objeto 12;Favorável;1;19/05/2014;;Encerrado;Est;RJ;12 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.662;Objeto 12;Favorável;2;19/05/2014;;Encerrado;Est;RJ;12 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.662;Objeto 12;Favorável;3;19/05/2014;;Encerrado;Est;RJ;12 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.663;Objeto 25;Favorável;1;21/05/2014;;Ativo;Est;RJ;1 VARA CÍVEL DE CAMPOS;0
ERJ.007.663;Objeto 25;Favorável;2;21/05/2014;;Ativo;Est;RJ;1 VARA CÍVEL DE CAMPOS;0
ERJ.007.664;Objeto 25;Favorável;1;21/05/2014;;Ativo;Est;RJ;5 VARA CÍVEL DE CAMPOS;0
ERJ.007.668;Objeto 25;Favorável;1;22/05/2014;;Encerrado;Est;RJ;1 VARA CÍVEL DE MACAÉ;0
ERJ.007.668;Objeto 25;Favorável;2;22/05/2014;;Encerrado;Est;RJ;1 VARA CÍVEL DE MACAÉ;0
ERJ.007.668;Objeto 25;Favorável;3;22/05/2014;;Encerrado;Est;RJ;1 VARA CÍVEL DE MACAÉ;0
ERJ.007.769;Objeto 11;Favorável;1;29/05/2014;;Ativo;Est;RJ;22 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.769;Objeto 12;Favorável;1;29/05/2014;;Ativo;Est;RJ;22 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.769;Objeto 11;Favorável;2;29/05/2014;;Ativo;Est;RJ;22 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.769;Objeto 12;Favorável;2;29/05/2014;;Ativo;Est;RJ;22 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.777;Objeto 12;Favorável;1;09/06/2014;;Encerrado;Est;RJ;29 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.777;Objeto 12;Favorável;2;09/06/2014;;Encerrado;Est;RJ;29 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.777;Objeto 12;Favorável;3;09/06/2014;;Encerrado;Est;RJ;29 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.780;Objeto 10;Favorável;1;09/06/2014;;Encerrado;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.780;Objeto 10;Favorável;2;09/06/2014;;Encerrado;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.780;Objeto 10;Favorável;3;09/06/2014;;Encerrado;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.781;Objeto 1;Desfavorável;1;19/11/2018;;Ativo;Est;RJ;11 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.781;Objeto 1;Favorável;2;19/11/2018;;Ativo;Est;RJ;11 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.781;Objeto 1;Desfavorável;3;19/11/2018;;Ativo;Est;RJ;11 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.784;Objeto 11;Favorável;1;16/06/2014;;Ativo;Est;RJ;42 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.784;Objeto 12;Favorável;1;16/06/2014;;Ativo;Est;RJ;42 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.784;Objeto 11;Favorável;2;16/06/2014;;Ativo;Est;RJ;42 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.784;Objeto 12;Favorável;2;16/06/2014;;Ativo;Est;RJ;42 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.794;Objeto 25;Favorável;1;02/07/2014;;Ativo;Est;RJ;4 VARA CÍVEL DE CAMPOS DOS GOYTACAZES;0
ERJ.007.794;Objeto 25;Favorável;2;02/07/2014;;Ativo;Est;RJ;4 VARA CÍVEL DE CAMPOS DOS GOYTACAZES;0
ERJ.007.811;Objeto 4;Desfavorável;1;09/07/2014;;Ativo;Est;RJ;2 VARA CÍVEL DE NILÓPOLIS;0
ERJ.007.811;Objeto 17;Desfavorável;1;09/07/2014;;Ativo;Est;RJ;2 VARA CÍVEL DE NILÓPOLIS;0
ERJ.007.817;Objeto 47;Desfavorável;1;09/07/2014;;Ativo;Est;RJ;10 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.821;Objeto 10;Favorável;1;17/07/2014;;Ativo;Est;RJ;39 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.821;Objeto 42;Favorável;1;17/07/2014;;Ativo;Est;RJ;39 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.822;Objeto 8;Favorável;1;17/07/2014;;Ativo;Est;RJ;41 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.822;Objeto 10;Favorável;1;17/07/2014;;Ativo;Est;RJ;41 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.831;Objeto 25;Favorável;1;24/04/2014;;Ativo;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.831;Objeto 25;Favorável;2;24/04/2014;;Ativo;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.835;Objeto 42;Favorável;1;28/07/2014;;Encerrado;Est;RJ;39 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.835;Objeto 42;Favorável;2;28/07/2014;;Encerrado;Est;RJ;39 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.835;Objeto 42;Favorável;3;28/07/2014;;Encerrado;Est;RJ;39 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.839;Objeto 11;Favorável;1;31/07/2014;;Ativo;Est;RJ;5 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.839;Objeto 12;Favorável;1;31/07/2014;;Ativo;Est;RJ;5 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.843;Objeto 25;Favorável;1;04/08/2014;;Encerrado;Est;RJ;44 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.843;Objeto 25;Favorável;2;04/08/2014;;Encerrado;Est;RJ;44 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.843;Objeto 25;Favorável;3;04/08/2014;;Encerrado;Est;RJ;44 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.844;Objeto 10;Favorável;1;07/08/2014;;Ativo;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.844;Objeto 10;Favorável;2;07/08/2014;;Ativo;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.849;Objeto 38;Favorável;1;11/08/2014;;Ativo;Est;RJ;41 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.849;Objeto 38;Desfavorável;2;11/08/2014;;Ativo;Est;RJ;41 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.858;Objeto 12;Favorável;1;21/08/2014;;Ativo;Est;RJ;3 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.858;Objeto 12;Favorável;2;21/08/2014;;Ativo;Est;RJ;3 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.871;Objeto 25;Favorável;1;02/09/2014;;Ativo;Est;RJ;18 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.874;Objeto 4;Favorável;1;03/09/2014;;Ativo;Est;RJ;8 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.874;Objeto 25;Favorável;1;03/09/2014;;Ativo;Est;RJ;8 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.874;Objeto 4;Favorável;2;03/09/2014;;Ativo;Est;RJ;8 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.874;Objeto 25;Favorável;2;03/09/2014;;Ativo;Est;RJ;8 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.877;Objeto 1;Desfavorável;1;09/09/2014;;Ativo;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.877;Objeto 1;Favorável;2;09/09/2014;;Ativo;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.882;Objeto 1;Desfavorável;1;11/09/2014;;Ativo;Est;RJ;1 VARA CÍVEL DE BARRA DA TIJUCA;0
ERJ.007.882;Objeto 1;Favorável;2;11/09/2014;;Ativo;Est;RJ;1 VARA CÍVEL DE BARRA DA TIJUCA;0
ERJ.007.882;Objeto 1;Favorável;3;11/09/2014;;Ativo;Est;RJ;1 VARA CÍVEL DE BARRA DA TIJUCA;0
ERJ.007.884;Objeto 25;Favorável;1;12/09/2014;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.884;Objeto 25;Favorável;2;12/09/2014;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.884;Objeto 25;Favorável;3;12/09/2014;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.886;Objeto 25;Favorável;1;16/09/2014;;Encerrado;Est;RJ;1 VARA CÍVEL DE RIO DAS OSTRAS;0
ERJ.007.886;Objeto 25;Favorável;2;16/09/2014;;Encerrado;Est;RJ;1 VARA CÍVEL DE RIO DAS OSTRAS;0
ERJ.007.886;Objeto 25;Favorável;3;16/09/2014;;Encerrado;Est;RJ;1 VARA CÍVEL DE RIO DAS OSTRAS;0
ERJ.007.890;Objeto 32;Desfavorável;1;17/09/2014;;Encerrado;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.890;Objeto 32;Desfavorável;2;17/09/2014;;Encerrado;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.890;Objeto 32;Desfavorável;3;17/09/2014;;Encerrado;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.891;Objeto 11;Desfavorável;1;18/09/2014;;Ativo;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.891;Objeto 12;Desfavorável;1;18/09/2014;;Ativo;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.891;Objeto 11;Favorável;2;18/09/2014;;Ativo;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.891;Objeto 12;Favorável;2;18/09/2014;;Ativo;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.894;Objeto 10;Favorável;1;22/09/2014;;Ativo;Est;RJ;12 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.896;Objeto 4;Favorável;1;24/09/2014;;Ativo;Est;RJ;VARA ÚNICA DE PARATY;0
ERJ.007.897;Objeto 11;Desfavorável;1;24/09/2014;;Ativo;Est;RJ;34 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.897;Objeto 12;Desfavorável;1;24/09/2014;;Ativo;Est;RJ;34 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.897;Objeto 11;Favorável;3;24/09/2014;;Ativo;Est;RJ;34 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.897;Objeto 12;Favorável;3;24/09/2014;;Ativo;Est;RJ;34 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.898;Objeto 10;Favorável;1;24/09/2014;;Encerrado;Est;RJ;15 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.898;Objeto 10;Favorável;2;24/09/2014;;Encerrado;Est;RJ;15 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.898;Objeto 10;Favorável;3;24/09/2014;;Encerrado;Est;RJ;15 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.904;Objeto 38;Desfavorável;1;01/10/2014;;Ativo;Est;RJ;24 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.904;Objeto 1;Desfavorável;1;01/10/2014;;Ativo;Est;RJ;24 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.904;Objeto 38;Favorável;2;01/10/2014;;Ativo;Est;RJ;24 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.904;Objeto 1;Favorável;2;01/10/2014;;Ativo;Est;RJ;24 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.906;Objeto 9;Favorável;1;01/10/2014;;Ativo;Est;RJ;48 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.907;Objeto 11;Favorável;1;01/10/2014;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.907;Objeto 12;Favorável;1;01/10/2014;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.907;Objeto 11;Favorável;2;01/10/2014;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.907;Objeto 12;Favorável;2;01/10/2014;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.907;Objeto 11;Favorável;3;01/10/2014;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.907;Objeto 12;Favorável;3;01/10/2014;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.912;Objeto 8;Favorável;1;07/10/2014;;Ativo;Est;RJ;15 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.912;Objeto 8;Favorável;2;07/10/2014;;Ativo;Est;RJ;15 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.913;Objeto 27;Desfavorável;1;07/10/2014;;Ativo;Est;RJ;14 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.913;Objeto 27;Favorável;2;07/10/2014;;Ativo;Est;RJ;14 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.923;Objeto 10;Favorável;1;14/10/2014;;Ativo;Est;RJ;38 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.926;Objeto 25;Desfavorável;1;15/10/2014;;Ativo;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.926;Objeto 25;Favorável;2;15/10/2014;;Ativo;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.930;Objeto 25;Favorável;1;16/10/2014;;Ativo;Est;RJ;39 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.931;Objeto 10;Desfavorável;1;21/10/2014;;Ativo;Est;RJ;14 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.931;Objeto 10;Favorável;2;21/10/2014;;Ativo;Est;RJ;14 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.932;Objeto 9;Favorável;1;21/10/2014;;Ativo;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.936;Objeto 9;Favorável;1;22/10/2014;;Ativo;Est;RJ;10 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.937;Objeto 10;Favorável;1;22/10/2014;;Ativo;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.937;Objeto 42;Favorável;1;22/10/2014;;Ativo;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.937;Objeto 8;Favorável;1;22/10/2014;;Ativo;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.938;Objeto 12;Desfavorável;1;22/10/2014;;Encerrado;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.938;Objeto 9;Desfavorável;1;22/10/2014;;Encerrado;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.938;Objeto 12;Desfavorável;2;22/10/2014;;Encerrado;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.938;Objeto 9;Desfavorável;2;22/10/2014;;Encerrado;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.938;Objeto 12;Desfavorável;3;22/10/2014;;Encerrado;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.938;Objeto 9;Desfavorável;3;22/10/2014;;Encerrado;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.941;Objeto 8;Favorável;1;22/10/2014;;Ativo;Est;RJ;41 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.941;Objeto 12;Favorável;1;22/10/2014;;Ativo;Est;RJ;41 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.941;Objeto 10;Favorável;1;22/10/2014;;Ativo;Est;RJ;41 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.947;Objeto 48;Favorável;1;27/10/2014;;Encerrado;Est;RJ;31 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.947;Objeto 25;Favorável;1;27/10/2014;;Encerrado;Est;RJ;31 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.947;Objeto 48;Favorável;2;27/10/2014;;Encerrado;Est;RJ;31 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.947;Objeto 25;Favorável;2;27/10/2014;;Encerrado;Est;RJ;31 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.947;Objeto 48;Favorável;3;27/10/2014;;Encerrado;Est;RJ;31 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.947;Objeto 25;Favorável;3;27/10/2014;;Encerrado;Est;RJ;31 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.948;Objeto 1;Favorável;1;28/10/2014;;Ativo;Est;RJ;49 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.948;Objeto 1;Favorável;2;28/10/2014;;Ativo;Est;RJ;49 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.949;Objeto 16;Desfavorável;1;28/10/2014;;Ativo;Est;RJ;1 VARA CÍVEL DE TRÊS RIOS;0
ERJ.007.949;Objeto 16;Favorável;2;28/10/2014;;Ativo;Est;RJ;1 VARA CÍVEL DE TRÊS RIOS;0
ERJ.007.950;Objeto 10;Desfavorável;1;28/10/2014;;Ativo;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.950;Objeto 42;Desfavorável;1;28/10/2014;;Ativo;Est;RJ;17 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.959;Objeto 17;Desfavorável;1;29/10/2014;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.959;Objeto 17;Desfavorável;2;29/10/2014;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.959;Objeto 17;Desfavorável;3;29/10/2014;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.969;Objeto 9;Favorável;1;05/11/2014;;Encerrado;Est;RJ;6 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.969;Objeto 9;Favorável;2;05/11/2014;;Encerrado;Est;RJ;6 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.969;Objeto 9;Favorável;3;05/11/2014;;Encerrado;Est;RJ;6 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.973;Objeto 1;Favorável;1;07/11/2014;;Encerrado;Est;RJ;36 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.973;Objeto 4;Favorável;1;07/11/2014;;Encerrado;Est;RJ;36 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.973;Objeto 1;Favorável;2;07/11/2014;;Encerrado;Est;RJ;36 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.973;Objeto 4;Favorável;2;07/11/2014;;Encerrado;Est;RJ;36 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.973;Objeto 1;Favorável;3;07/11/2014;;Encerrado;Est;RJ;36 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.973;Objeto 4;Favorável;3;07/11/2014;;Encerrado;Est;RJ;36 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.974;Objeto 11;Favorável;1;07/11/2014;;Ativo;Est;RJ;33 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.974;Objeto 12;Favorável;1;07/11/2014;;Ativo;Est;RJ;33 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.974;Objeto 11;Favorável;2;07/11/2014;;Ativo;Est;RJ;33 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.974;Objeto 12;Favorável;2;07/11/2014;;Ativo;Est;RJ;33 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.007.983;Objeto 28;Favorável;1;12/11/2014;;Encerrado;Fed;RJ;1 VARA FEDERAL DE MACAÉ;0
ERJ.007.983;Objeto 28;Favorável;2;12/11/2014;;Encerrado;Fed;RJ;1 VARA FEDERAL DE MACAÉ;0
ERJ.007.983;Objeto 28;Favorável;3;12/11/2014;;Encerrado;Fed;RJ;1 VARA FEDERAL DE MACAÉ;0
ERJ.007.986;Objeto 42;Favorável;1;12/11/2014;;Ativo;Est;RJ;5 VARA CÍVEL DE CAMPOS;0
ERJ.007.986;Objeto 42;Favorável;2;12/11/2014;;Ativo;Est;RJ;5 VARA CÍVEL DE CAMPOS;0
ERJ.007.990;Objeto 1;Favorável;1;14/11/2014;;Ativo;Est;RJ;VARA ÚNICA DE CASIMIRO DE ABREU;0
ERJ.007.990;Objeto 1;Favorável;2;14/11/2014;;Ativo;Est;RJ;VARA ÚNICA DE CASIMIRO DE ABREU;0
ERJ.007.990;Objeto 1;Favorável;3;14/11/2014;;Ativo;Est;RJ;VARA ÚNICA DE CASIMIRO DE ABREU;0
ERJ.008.000;Objeto 47;Desfavorável;1;26/11/2014;;Ativo;Est;RJ;48 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.000;Objeto 47;Favorável;2;26/11/2014;;Ativo;Est;RJ;48 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.004;Objeto 10;Favorável;1;27/11/2014;;Ativo;Est;RJ;44 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.011;Objeto 42;Favorável;1;04/12/2014;;Ativo;Est;RJ;5 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.011;Objeto 42;Favorável;2;04/12/2014;;Ativo;Est;RJ;5 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.011;Objeto 42;Favorável;3;04/12/2014;;Ativo;Est;RJ;5 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.017;Objeto 1;Desfavorável;1;09/12/2014;;Ativo;Est;RJ;34 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.017;Objeto 1;Desfavorável;2;09/12/2014;;Ativo;Est;RJ;34 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.025;Objeto 1;Desfavorável;1;12/12/2014;;Ativo;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.025;Objeto 1;Desfavorável;2;12/12/2014;;Ativo;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.029;Objeto 25;Favorável;1;15/12/2014;;Ativo;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.029;Objeto 25;Favorável;2;15/12/2014;;Ativo;Est;RJ;30 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.030;Objeto 25;Favorável;1;17/12/2014;;Ativo;Est;RJ;1 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.030;Objeto 25;Favorável;2;17/12/2014;;Ativo;Est;RJ;1 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.031;Objeto 11;Favorável;1;17/12/2014;;Encerrado;Est;RJ;27 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.031;Objeto 12;Favorável;1;17/12/2014;;Encerrado;Est;RJ;27 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.031;Objeto 11;Favorável;2;17/12/2014;;Encerrado;Est;RJ;27 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.031;Objeto 12;Favorável;2;17/12/2014;;Encerrado;Est;RJ;27 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.031;Objeto 11;Favorável;3;17/12/2014;;Encerrado;Est;RJ;27 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.031;Objeto 12;Favorável;3;17/12/2014;;Encerrado;Est;RJ;27 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.032;Objeto 8;Favorável;1;17/12/2014;;Ativo;Est;RJ;3 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.032;Objeto 4;Favorável;1;17/12/2014;;Ativo;Est;RJ;3 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.037;Objeto 10;Favorável;1;17/12/2014;;Ativo;Est;RJ;33 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.037;Objeto 8;Favorável;1;17/12/2014;;Ativo;Est;RJ;33 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.038;Objeto 9;Desfavorável;1;18/12/2014;;Ativo;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.038;Objeto 9;Favorável;2;18/12/2014;;Ativo;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.038;Objeto 9;Favorável;3;18/12/2014;;Ativo;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.043;Objeto 12;Favorável;1;29/12/2014;;Ativo;Est;RJ;49 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.043;Objeto 12;Favorável;2;29/12/2014;;Ativo;Est;RJ;49 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.050;Objeto 9;Favorável;1;15/01/2015;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.050;Objeto 9;Favorável;2;15/01/2015;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
ERJ.008.050;Objeto 9;Favorável;3;15/01/2015;;Encerrado;Est;RJ;13 VARA CÍVEL DE RIO DE JANEIRO;0
